algorithm, size, time
medianMediansSelect, 992, 0.000040
heapSelect, 992, 0.000014
medianMediansSelect, 992, 0.000052
heapSelect, 992, 0.000019
medianMediansSelect, 992, 0.000059
heapSelect, 992, 0.000016
medianMediansSelect, 992, 0.000040
heapSelect, 992, 0.000015
medianMediansSelect, 992, 0.000034
heapSelect, 992, 0.000013
medianMediansSelect, 992, 0.000041
heapSelect, 992, 0.000014
medianMediansSelect, 992, 0.000039
heapSelect, 992, 0.000019
medianMediansSelect, 992, 0.000061
heapSelect, 992, 0.000015
medianMediansSelect, 992, 0.000045
heapSelect, 992, 0.000014
medianMediansSelect, 992, 0.000047
heapSelect, 992, 0.000013
medianMediansSelect, 992, 0.000038
heapSelect, 992, 0.000012
medianMediansSelect, 992, 0.000049
heapSelect, 992, 0.000017
medianMediansSelect, 992, 0.000051
heapSelect, 992, 0.000024
medianMediansSelect, 992, 0.000070
heapSelect, 992, 0.000012
medianMediansSelect, 992, 0.000043
heapSelect, 992, 0.000018
medianMediansSelect, 992, 0.000049
heapSelect, 992, 0.000016
medianMediansSelect, 992, 0.000048
heapSelect, 1107, 0.000015
medianMediansSelect, 1107, 0.000070
heapSelect, 1107, 0.000019
medianMediansSelect, 1107, 0.000057
heapSelect, 1107, 0.000022
medianMediansSelect, 1107, 0.000054
heapSelect, 1107, 0.000018
medianMediansSelect, 1107, 0.000051
heapSelect, 1107, 0.000017
medianMediansSelect, 1107, 0.000053
heapSelect, 1107, 0.000018
medianMediansSelect, 1107, 0.000047
heapSelect, 1107, 0.000019
medianMediansSelect, 1107, 0.000081
heapSelect, 1107, 0.000026
medianMediansSelect, 1107, 0.000080
heapSelect, 1107, 0.000021
medianMediansSelect, 1107, 0.000080
heapSelect, 1107, 0.000023
medianMediansSelect, 1107, 0.000061
heapSelect, 1107, 0.000026
medianMediansSelect, 1107, 0.000063
heapSelect, 1107, 0.000023
medianMediansSelect, 1107, 0.000062
heapSelect, 1107, 0.000016
medianMediansSelect, 1107, 0.000053
heapSelect, 1107, 0.000016
medianMediansSelect, 1107, 0.000069
heapSelect, 1107, 0.000024
medianMediansSelect, 1107, 0.000051
heapSelect, 1107, 0.000016
medianMediansSelect, 1107, 0.000051
heapSelect, 1107, 0.000014
medianMediansSelect, 1107, 0.000044
heapSelect, 1107, 0.000032
medianMediansSelect, 1107, 0.000076
heapSelect, 1107, 0.000020
medianMediansSelect, 1107, 0.000075
heapSelect, 1107, 0.000021
medianMediansSelect, 1107, 0.000058
heapSelect, 1235, 0.000018
medianMediansSelect, 1235, 0.000071
heapSelect, 1235, 0.000022
medianMediansSelect, 1235, 0.000047
heapSelect, 1235, 0.000019
medianMediansSelect, 1235, 0.000067
heapSelect, 1235, 0.000026
medianMediansSelect, 1235, 0.000072
heapSelect, 1235, 0.000019
medianMediansSelect, 1235, 0.000051
heapSelect, 1235, 0.000021
medianMediansSelect, 1235, 0.000064
heapSelect, 1235, 0.000018
medianMediansSelect, 1235, 0.000058
heapSelect, 1235, 0.000020
medianMediansSelect, 1235, 0.000056
heapSelect, 1235, 0.000025
medianMediansSelect, 1235, 0.000071
heapSelect, 1235, 0.000020
medianMediansSelect, 1235, 0.000053
heapSelect, 1235, 0.000022
medianMediansSelect, 1235, 0.000072
heapSelect, 1235, 0.000022
medianMediansSelect, 1235, 0.000057
heapSelect, 1235, 0.000021
medianMediansSelect, 1235, 0.000052
heapSelect, 1235, 0.000022
medianMediansSelect, 1235, 0.000061
heapSelect, 1235, 0.000033
medianMediansSelect, 1235, 0.000049
heapSelect, 1235, 0.000028
medianMediansSelect, 1235, 0.000063
heapSelect, 1235, 0.000019
medianMediansSelect, 1235, 0.000061
heapSelect, 1235, 0.000019
medianMediansSelect, 1235, 0.000057
heapSelect, 1235, 0.000023
medianMediansSelect, 1235, 0.000071
heapSelect, 1235, 0.000025
medianMediansSelect, 1235, 0.000068
heapSelect, 1377, 0.000019
medianMediansSelect, 1377, 0.000079
heapSelect, 1377, 0.000018
medianMediansSelect, 1377, 0.000069
heapSelect, 1377, 0.000018
medianMediansSelect, 1377, 0.000066
heapSelect, 1377, 0.000025
medianMediansSelect, 1377, 0.000068
heapSelect, 1377, 0.000028
medianMediansSelect, 1377, 0.000075
heapSelect, 1377, 0.000017
medianMediansSelect, 1377, 0.000059
heapSelect, 1377, 0.000031
medianMediansSelect, 1377, 0.000067
heapSelect, 1377, 0.000027
medianMediansSelect, 1377, 0.000077
heapSelect, 1377, 0.000015
medianMediansSelect, 1377, 0.000068
heapSelect, 1377, 0.000020
medianMediansSelect, 1377, 0.000071
heapSelect, 1377, 0.000021
medianMediansSelect, 1377, 0.000055
heapSelect, 1377, 0.000019
medianMediansSelect, 1377, 0.000083
heapSelect, 1377, 0.000018
medianMediansSelect, 1377, 0.000058
heapSelect, 1377, 0.000020
medianMediansSelect, 1377, 0.000074
heapSelect, 1377, 0.000019
medianMediansSelect, 1377, 0.000067
heapSelect, 1377, 0.000018
medianMediansSelect, 1377, 0.000061
heapSelect, 1377, 0.000018
medianMediansSelect, 1377, 0.000087
heapSelect, 1377, 0.000021
medianMediansSelect, 1377, 0.000081
heapSelect, 1377, 0.000018
medianMediansSelect, 1377, 0.000060
heapSelect, 1377, 0.000019
medianMediansSelect, 1377, 0.000067
heapSelect, 1536, 0.000026
medianMediansSelect, 1536, 0.000077
heapSelect, 1536, 0.000022
medianMediansSelect, 1536, 0.000070
heapSelect, 1536, 0.000024
medianMediansSelect, 1536, 0.000069
heapSelect, 1536, 0.000025
medianMediansSelect, 1536, 0.000088
heapSelect, 1536, 0.000027
medianMediansSelect, 1536, 0.000092
heapSelect, 1536, 0.000021
medianMediansSelect, 1536, 0.000091
heapSelect, 1536, 0.000026
medianMediansSelect, 1536, 0.000063
heapSelect, 1536, 0.000030
medianMediansSelect, 1536, 0.000109
heapSelect, 1536, 0.000022
medianMediansSelect, 1536, 0.000059
heapSelect, 1536, 0.000022
medianMediansSelect, 1536, 0.000062
heapSelect, 1536, 0.000029
medianMediansSelect, 1536, 0.000090
heapSelect, 1536, 0.000023
medianMediansSelect, 1536, 0.000062
heapSelect, 1536, 0.000023
medianMediansSelect, 1536, 0.000083
heapSelect, 1536, 0.000028
medianMediansSelect, 1536, 0.000083
heapSelect, 1536, 0.000023
medianMediansSelect, 1536, 0.000081
heapSelect, 1536, 0.000021
medianMediansSelect, 1536, 0.000066
heapSelect, 1536, 0.000047
medianMediansSelect, 1536, 0.000088
heapSelect, 1536, 0.000045
medianMediansSelect, 1536, 0.000097
heapSelect, 1536, 0.000020
medianMediansSelect, 1536, 0.000071
heapSelect, 1536, 0.000020
medianMediansSelect, 1536, 0.000073
heapSelect, 1714, 0.000020
medianMediansSelect, 1714, 0.000103
heapSelect, 1714, 0.000019
medianMediansSelect, 1714, 0.000083
heapSelect, 1714, 0.000031
medianMediansSelect, 1714, 0.000104
heapSelect, 1714, 0.000029
medianMediansSelect, 1714, 0.000102
heapSelect, 1714, 0.000019
medianMediansSelect, 1714, 0.000097
heapSelect, 1714, 0.000020
medianMediansSelect, 1714, 0.000081
heapSelect, 1714, 0.000030
medianMediansSelect, 1714, 0.000081
heapSelect, 1714, 0.000019
medianMediansSelect, 1714, 0.000068
heapSelect, 1714, 0.000032
medianMediansSelect, 1714, 0.000083
heapSelect, 1714, 0.000025
medianMediansSelect, 1714, 0.000072
heapSelect, 1714, 0.000022
medianMediansSelect, 1714, 0.000092
heapSelect, 1714, 0.000028
medianMediansSelect, 1714, 0.000113
heapSelect, 1714, 0.000029
medianMediansSelect, 1714, 0.000096
heapSelect, 1714, 0.000021
medianMediansSelect, 1714, 0.000093
heapSelect, 1714, 0.000024
medianMediansSelect, 1714, 0.000074
heapSelect, 1714, 0.000024
medianMediansSelect, 1714, 0.000079
heapSelect, 1714, 0.000021
medianMediansSelect, 1714, 0.000113
heapSelect, 1714, 0.000045
medianMediansSelect, 1714, 0.000106
heapSelect, 1714, 0.000020
medianMediansSelect, 1714, 0.000071
heapSelect, 1714, 0.000022
medianMediansSelect, 1714, 0.000101
heapSelect, 1912, 0.000027
medianMediansSelect, 1912, 0.000072
heapSelect, 1912, 0.000031
medianMediansSelect, 1912, 0.000098
heapSelect, 1912, 0.000021
medianMediansSelect, 1912, 0.000098
heapSelect, 1912, 0.000027
medianMediansSelect, 1912, 0.000087
heapSelect, 1912, 0.000024
medianMediansSelect, 1912, 0.000090
heapSelect, 1912, 0.000031
medianMediansSelect, 1912, 0.000114
heapSelect, 1912, 0.000024
medianMediansSelect, 1912, 0.000084
heapSelect, 1912, 0.000027
medianMediansSelect, 1912, 0.000088
heapSelect, 1912, 0.000023
medianMediansSelect, 1912, 0.000095
heapSelect, 1912, 0.000024
medianMediansSelect, 1912, 0.000100
heapSelect, 1912, 0.000033
medianMediansSelect, 1912, 0.000091
heapSelect, 1912, 0.000021
medianMediansSelect, 1912, 0.000068
heapSelect, 1912, 0.000043
medianMediansSelect, 1912, 0.000127
heapSelect, 1912, 0.000035
medianMediansSelect, 1912, 0.000129
heapSelect, 1912, 0.000031
medianMediansSelect, 1912, 0.000108
heapSelect, 1912, 0.000020
medianMediansSelect, 1912, 0.000076
heapSelect, 1912, 0.000021
medianMediansSelect, 1912, 0.000082
heapSelect, 1912, 0.000027
medianMediansSelect, 1912, 0.000121
heapSelect, 1912, 0.000028
medianMediansSelect, 1912, 0.000096
heapSelect, 1912, 0.000047
medianMediansSelect, 1912, 0.000113
heapSelect, 2133, 0.000023
medianMediansSelect, 2133, 0.000121
heapSelect, 2133, 0.000024
medianMediansSelect, 2133, 0.000097
heapSelect, 2133, 0.000016
medianMediansSelect, 2133, 0.000092
heapSelect, 2133, 0.000020
medianMediansSelect, 2133, 0.000113
heapSelect, 2133, 0.000024
medianMediansSelect, 2133, 0.000100
heapSelect, 2133, 0.000040
medianMediansSelect, 2133, 0.000140
heapSelect, 2133, 0.000025
medianMediansSelect, 2133, 0.000105
heapSelect, 2133, 0.000017
medianMediansSelect, 2133, 0.000097
heapSelect, 2133, 0.000029
medianMediansSelect, 2133, 0.000156
heapSelect, 2133, 0.000027
medianMediansSelect, 2133, 0.000083
heapSelect, 2133, 0.000040
medianMediansSelect, 2133, 0.000132
heapSelect, 2133, 0.000015
medianMediansSelect, 2133, 0.000094
heapSelect, 2133, 0.000023
medianMediansSelect, 2133, 0.000097
heapSelect, 2133, 0.000038
medianMediansSelect, 2133, 0.000146
heapSelect, 2133, 0.000019
medianMediansSelect, 2133, 0.000121
heapSelect, 2133, 0.000024
medianMediansSelect, 2133, 0.000102
heapSelect, 2133, 0.000018
medianMediansSelect, 2133, 0.000107
heapSelect, 2133, 0.000027
medianMediansSelect, 2133, 0.000082
heapSelect, 2133, 0.000019
medianMediansSelect, 2133, 0.000120
heapSelect, 2133, 0.000022
medianMediansSelect, 2133, 0.000082
heapSelect, 2379, 0.000038
medianMediansSelect, 2379, 0.000130
heapSelect, 2379, 0.000029
medianMediansSelect, 2379, 0.000107
heapSelect, 2379, 0.000030
medianMediansSelect, 2379, 0.000110
heapSelect, 2379, 0.000032
medianMediansSelect, 2379, 0.000090
heapSelect, 2379, 0.000034
medianMediansSelect, 2379, 0.000140
heapSelect, 2379, 0.000037
medianMediansSelect, 2379, 0.000133
heapSelect, 2379, 0.000029
medianMediansSelect, 2379, 0.000118
heapSelect, 2379, 0.000028
medianMediansSelect, 2379, 0.000106
heapSelect, 2379, 0.000027
medianMediansSelect, 2379, 0.000107
heapSelect, 2379, 0.000031
medianMediansSelect, 2379, 0.000124
heapSelect, 2379, 0.000033
medianMediansSelect, 2379, 0.000135
heapSelect, 2379, 0.000050
medianMediansSelect, 2379, 0.000138
heapSelect, 2379, 0.000029
medianMediansSelect, 2379, 0.000116
heapSelect, 2379, 0.000040
medianMediansSelect, 2379, 0.000116
heapSelect, 2379, 0.000061
medianMediansSelect, 2379, 0.000156
heapSelect, 2379, 0.000038
medianMediansSelect, 2379, 0.000128
heapSelect, 2379, 0.000029
medianMediansSelect, 2379, 0.000106
heapSelect, 2379, 0.000030
medianMediansSelect, 2379, 0.000122
heapSelect, 2379, 0.000031
medianMediansSelect, 2379, 0.000094
heapSelect, 2379, 0.000034
medianMediansSelect, 2379, 0.000130
heapSelect, 2654, 0.000030
medianMediansSelect, 2654, 0.000143
heapSelect, 2654, 0.000023
medianMediansSelect, 2654, 0.000121
heapSelect, 2654, 0.000060
medianMediansSelect, 2654, 0.000143
heapSelect, 2654, 0.000034
medianMediansSelect, 2654, 0.000157
heapSelect, 2654, 0.000022
medianMediansSelect, 2654, 0.000159
heapSelect, 2654, 0.000044
medianMediansSelect, 2654, 0.000151
heapSelect, 2654, 0.000029
medianMediansSelect, 2654, 0.000135
heapSelect, 2654, 0.000028
medianMediansSelect, 2654, 0.000104
heapSelect, 2654, 0.000046
medianMediansSelect, 2654, 0.000177
heapSelect, 2654, 0.000033
medianMediansSelect, 2654, 0.000127
heapSelect, 2654, 0.000033
medianMediansSelect, 2654, 0.000132
heapSelect, 2654, 0.000042
medianMediansSelect, 2654, 0.000152
heapSelect, 2654, 0.000025
medianMediansSelect, 2654, 0.000127
heapSelect, 2654, 0.000049
medianMediansSelect, 2654, 0.000162
heapSelect, 2654, 0.000051
medianMediansSelect, 2654, 0.000163
heapSelect, 2654, 0.000024
medianMediansSelect, 2654, 0.000126
heapSelect, 2654, 0.000030
medianMediansSelect, 2654, 0.000141
heapSelect, 2654, 0.000027
medianMediansSelect, 2654, 0.000152
heapSelect, 2654, 0.000022
medianMediansSelect, 2654, 0.000114
heapSelect, 2654, 0.000023
medianMediansSelect, 2654, 0.000120
heapSelect, 2960, 0.000039
medianMediansSelect, 2960, 0.000234
heapSelect, 2960, 0.000038
medianMediansSelect, 2960, 0.000154
heapSelect, 2960, 0.000044
medianMediansSelect, 2960, 0.000221
heapSelect, 2960, 0.000036
medianMediansSelect, 2960, 0.000164
heapSelect, 2960, 0.000054
medianMediansSelect, 2960, 0.000191
heapSelect, 2960, 0.000037
medianMediansSelect, 2960, 0.000143
heapSelect, 2960, 0.000042
medianMediansSelect, 2960, 0.000134
heapSelect, 2960, 0.000027
medianMediansSelect, 2960, 0.000131
heapSelect, 2960, 0.000030
medianMediansSelect, 2960, 0.000146
heapSelect, 2960, 0.000041
medianMediansSelect, 2960, 0.000163
heapSelect, 2960, 0.000032
medianMediansSelect, 2960, 0.000162
heapSelect, 2960, 0.000034
medianMediansSelect, 2960, 0.000162
heapSelect, 2960, 0.000041
medianMediansSelect, 2960, 0.000174
heapSelect, 2960, 0.000042
medianMediansSelect, 2960, 0.000157
heapSelect, 2960, 0.000034
medianMediansSelect, 2960, 0.000140
heapSelect, 2960, 0.000035
medianMediansSelect, 2960, 0.000188
heapSelect, 2960, 0.000045
medianMediansSelect, 2960, 0.000177
heapSelect, 2960, 0.000032
medianMediansSelect, 2960, 0.000112
heapSelect, 2960, 0.000033
medianMediansSelect, 2960, 0.000149
heapSelect, 2960, 0.000052
medianMediansSelect, 2960, 0.000159
heapSelect, 3302, 0.000062
medianMediansSelect, 3302, 0.000309
heapSelect, 3302, 0.000035
medianMediansSelect, 3302, 0.000162
heapSelect, 3302, 0.000054
medianMediansSelect, 3302, 0.000173
heapSelect, 3302, 0.000063
medianMediansSelect, 3302, 0.000192
heapSelect, 3302, 0.000033
medianMediansSelect, 3302, 0.000137
heapSelect, 3302, 0.000037
medianMediansSelect, 3302, 0.000173
heapSelect, 3302, 0.000073
medianMediansSelect, 3302, 0.000239
heapSelect, 3302, 0.000039
medianMediansSelect, 3302, 0.000157
heapSelect, 3302, 0.000073
medianMediansSelect, 3302, 0.000194
heapSelect, 3302, 0.000082
medianMediansSelect, 3302, 0.000182
heapSelect, 3302, 0.000039
medianMediansSelect, 3302, 0.000159
heapSelect, 3302, 0.000042
medianMediansSelect, 3302, 0.000145
heapSelect, 3302, 0.000052
medianMediansSelect, 3302, 0.000165
heapSelect, 3302, 0.000056
medianMediansSelect, 3302, 0.000162
heapSelect, 3302, 0.000033
medianMediansSelect, 3302, 0.000149
heapSelect, 3302, 0.000045
medianMediansSelect, 3302, 0.000195
heapSelect, 3302, 0.000043
medianMediansSelect, 3302, 0.000187
heapSelect, 3302, 0.000036
medianMediansSelect, 3302, 0.000148
heapSelect, 3302, 0.000085
medianMediansSelect, 3302, 0.000177
heapSelect, 3302, 0.000056
medianMediansSelect, 3302, 0.000166
heapSelect, 3684, 0.000031
medianMediansSelect, 3684, 0.000174
heapSelect, 3684, 0.000038
medianMediansSelect, 3684, 0.000205
heapSelect, 3684, 0.000041
medianMediansSelect, 3684, 0.000204
heapSelect, 3684, 0.000042
medianMediansSelect, 3684, 0.000171
heapSelect, 3684, 0.000046
medianMediansSelect, 3684, 0.000189
heapSelect, 3684, 0.000042
medianMediansSelect, 3684, 0.000203
heapSelect, 3684, 0.000047
medianMediansSelect, 3684, 0.000177
heapSelect, 3684, 0.000056
medianMediansSelect, 3684, 0.000160
heapSelect, 3684, 0.000042
medianMediansSelect, 3684, 0.000205
heapSelect, 3684, 0.000032
medianMediansSelect, 3684, 0.000189
heapSelect, 3684, 0.000057
medianMediansSelect, 3684, 0.000184
heapSelect, 3684, 0.000038
medianMediansSelect, 3684, 0.000185
heapSelect, 3684, 0.000077
medianMediansSelect, 3684, 0.000211
heapSelect, 3684, 0.000033
medianMediansSelect, 3684, 0.000178
heapSelect, 3684, 0.000063
medianMediansSelect, 3684, 0.000201
heapSelect, 3684, 0.000050
medianMediansSelect, 3684, 0.000202
heapSelect, 3684, 0.000049
medianMediansSelect, 3684, 0.000165
heapSelect, 3684, 0.000031
medianMediansSelect, 3684, 0.000155
heapSelect, 3684, 0.000038
medianMediansSelect, 3684, 0.000184
heapSelect, 3684, 0.000052
medianMediansSelect, 3684, 0.000198
heapSelect, 4109, 0.000038
medianMediansSelect, 4109, 0.000215
heapSelect, 4109, 0.000060
medianMediansSelect, 4109, 0.000233
heapSelect, 4109, 0.000054
medianMediansSelect, 4109, 0.000256
heapSelect, 4109, 0.000081
medianMediansSelect, 4109, 0.000227
heapSelect, 4109, 0.000048
medianMediansSelect, 4109, 0.000241
heapSelect, 4109, 0.000038
medianMediansSelect, 4109, 0.000244
heapSelect, 4109, 0.000069
medianMediansSelect, 4109, 0.000252
heapSelect, 4109, 0.000063
medianMediansSelect, 4109, 0.000229
heapSelect, 4109, 0.000091
medianMediansSelect, 4109, 0.000304
heapSelect, 4109, 0.000082
medianMediansSelect, 4109, 0.000225
heapSelect, 4109, 0.000041
medianMediansSelect, 4109, 0.000204
heapSelect, 4109, 0.000061
medianMediansSelect, 4109, 0.000179
heapSelect, 4109, 0.000048
medianMediansSelect, 4109, 0.000233
heapSelect, 4109, 0.000041
medianMediansSelect, 4109, 0.000173
heapSelect, 4109, 0.000045
medianMediansSelect, 4109, 0.000223
heapSelect, 4109, 0.000055
medianMediansSelect, 4109, 0.000215
heapSelect, 4109, 0.000080
medianMediansSelect, 4109, 0.000259
heapSelect, 4109, 0.000068
medianMediansSelect, 4109, 0.000234
heapSelect, 4109, 0.000058
medianMediansSelect, 4109, 0.000199
heapSelect, 4109, 0.000044
medianMediansSelect, 4109, 0.000163
heapSelect, 4584, 0.000037
medianMediansSelect, 4584, 0.000215
heapSelect, 4584, 0.000076
medianMediansSelect, 4584, 0.000291
heapSelect, 4584, 0.000050
medianMediansSelect, 4584, 0.000251
heapSelect, 4584, 0.000047
medianMediansSelect, 4584, 0.000265
heapSelect, 4584, 0.000059
medianMediansSelect, 4584, 0.000266
heapSelect, 4584, 0.000050
medianMediansSelect, 4584, 0.000197
heapSelect, 4584, 0.000088
medianMediansSelect, 4584, 0.000267
heapSelect, 4584, 0.000038
medianMediansSelect, 4584, 0.000195
heapSelect, 4584, 0.000042
medianMediansSelect, 4584, 0.000274
heapSelect, 4584, 0.000050
medianMediansSelect, 4584, 0.000243
heapSelect, 4584, 0.000049
medianMediansSelect, 4584, 0.000239
heapSelect, 4584, 0.000041
medianMediansSelect, 4584, 0.000203
heapSelect, 4584, 0.000051
medianMediansSelect, 4584, 0.000215
heapSelect, 4584, 0.000051
medianMediansSelect, 4584, 0.000199
heapSelect, 4584, 0.000069
medianMediansSelect, 4584, 0.000254
heapSelect, 4584, 0.000079
medianMediansSelect, 4584, 0.000209
heapSelect, 4584, 0.000043
medianMediansSelect, 4584, 0.000237
heapSelect, 4584, 0.000070
medianMediansSelect, 4584, 0.000224
heapSelect, 4584, 0.000064
medianMediansSelect, 4584, 0.000195
heapSelect, 4584, 0.000044
medianMediansSelect, 4584, 0.000195
heapSelect, 5113, 0.000073
medianMediansSelect, 5113, 0.000306
heapSelect, 5113, 0.000059
medianMediansSelect, 5113, 0.000259
heapSelect, 5113, 0.000063
medianMediansSelect, 5113, 0.000262
heapSelect, 5113, 0.000100
medianMediansSelect, 5113, 0.000204
heapSelect, 5113, 0.000055
medianMediansSelect, 5113, 0.000244
heapSelect, 5113, 0.000061
medianMediansSelect, 5113, 0.000253
heapSelect, 5113, 0.000105
medianMediansSelect, 5113, 0.000323
heapSelect, 5113, 0.000055
medianMediansSelect, 5113, 0.000237
heapSelect, 5113, 0.000076
medianMediansSelect, 5113, 0.000297
heapSelect, 5113, 0.000071
medianMediansSelect, 5113, 0.000319
heapSelect, 5113, 0.000036
medianMediansSelect, 5113, 0.000211
heapSelect, 5113, 0.000060
medianMediansSelect, 5113, 0.000294
heapSelect, 5113, 0.000080
medianMediansSelect, 5113, 0.000339
heapSelect, 5113, 0.000051
medianMediansSelect, 5113, 0.000207
heapSelect, 5113, 0.000040
medianMediansSelect, 5113, 0.000276
heapSelect, 5113, 0.000071
medianMediansSelect, 5113, 0.000315
heapSelect, 5113, 0.000049
medianMediansSelect, 5113, 0.000279
heapSelect, 5113, 0.000078
medianMediansSelect, 5113, 0.000281
heapSelect, 5113, 0.000059
medianMediansSelect, 5113, 0.000253
heapSelect, 5113, 0.000081
medianMediansSelect, 5113, 0.000286
heapSelect, 5704, 0.000080
medianMediansSelect, 5704, 0.000253
heapSelect, 5704, 0.000127
medianMediansSelect, 5704, 0.000377
heapSelect, 5704, 0.000058
medianMediansSelect, 5704, 0.000324
heapSelect, 5704, 0.000081
medianMediansSelect, 5704, 0.000353
heapSelect, 5704, 0.000116
medianMediansSelect, 5704, 0.000348
heapSelect, 5704, 0.000049
medianMediansSelect, 5704, 0.000248
heapSelect, 5704, 0.000056
medianMediansSelect, 5704, 0.000295
heapSelect, 5704, 0.000066
medianMediansSelect, 5704, 0.000325
heapSelect, 5704, 0.000070
medianMediansSelect, 5704, 0.000310
heapSelect, 5704, 0.000079
medianMediansSelect, 5704, 0.000317
heapSelect, 5704, 0.000088
medianMediansSelect, 5704, 0.000363
heapSelect, 5704, 0.000080
medianMediansSelect, 5704, 0.000355
heapSelect, 5704, 0.000069
medianMediansSelect, 5704, 0.000302
heapSelect, 5704, 0.000076
medianMediansSelect, 5704, 0.000292
heapSelect, 5704, 0.000110
medianMediansSelect, 5704, 0.000291
heapSelect, 5704, 0.000061
medianMediansSelect, 5704, 0.000276
heapSelect, 5704, 0.000117
medianMediansSelect, 5704, 0.000331
heapSelect, 5704, 0.000083
medianMediansSelect, 5704, 0.000294
heapSelect, 5704, 0.000105
medianMediansSelect, 5704, 0.000412
heapSelect, 5704, 0.000060
medianMediansSelect, 5704, 0.000306
heapSelect, 6362, 0.000100
medianMediansSelect, 6362, 0.000297
heapSelect, 6362, 0.000074
medianMediansSelect, 6362, 0.000327
heapSelect, 6362, 0.000118
medianMediansSelect, 6362, 0.000299
heapSelect, 6362, 0.000139
medianMediansSelect, 6362, 0.000369
heapSelect, 6362, 0.000084
medianMediansSelect, 6362, 0.000393
heapSelect, 6362, 0.000069
medianMediansSelect, 6362, 0.000386
heapSelect, 6362, 0.000084
medianMediansSelect, 6362, 0.000424
heapSelect, 6362, 0.000052
medianMediansSelect, 6362, 0.000251
heapSelect, 6362, 0.000144
medianMediansSelect, 6362, 0.000318
heapSelect, 6362, 0.000069
medianMediansSelect, 6362, 0.000350
heapSelect, 6362, 0.000076
medianMediansSelect, 6362, 0.000381
heapSelect, 6362, 0.000069
medianMediansSelect, 6362, 0.000416
heapSelect, 6362, 0.000073
medianMediansSelect, 6362, 0.000357
heapSelect, 6362, 0.000156
medianMediansSelect, 6362, 0.000436
heapSelect, 6362, 0.000105
medianMediansSelect, 6362, 0.000341
heapSelect, 6362, 0.000060
medianMediansSelect, 6362, 0.000270
heapSelect, 6362, 0.000065
medianMediansSelect, 6362, 0.000416
heapSelect, 6362, 0.000110
medianMediansSelect, 6362, 0.000426
heapSelect, 6362, 0.000099
medianMediansSelect, 6362, 0.000342
heapSelect, 6362, 0.000106
medianMediansSelect, 6362, 0.000410
heapSelect, 7097, 0.000091
medianMediansSelect, 7097, 0.000390
heapSelect, 7097, 0.000114
medianMediansSelect, 7097, 0.000403
heapSelect, 7097, 0.000187
medianMediansSelect, 7097, 0.000379
heapSelect, 7097, 0.000065
medianMediansSelect, 7097, 0.000328
heapSelect, 7097, 0.000110
medianMediansSelect, 7097, 0.000454
heapSelect, 7097, 0.000102
medianMediansSelect, 7097, 0.000506
heapSelect, 7097, 0.000127
medianMediansSelect, 7097, 0.000518
heapSelect, 7097, 0.000082
medianMediansSelect, 7097, 0.000456
heapSelect, 7097, 0.000102
medianMediansSelect, 7097, 0.000429
heapSelect, 7097, 0.000091
medianMediansSelect, 7097, 0.000388
heapSelect, 7097, 0.000160
medianMediansSelect, 7097, 0.000427
heapSelect, 7097, 0.000150
medianMediansSelect, 7097, 0.000405
heapSelect, 7097, 0.000101
medianMediansSelect, 7097, 0.000364
heapSelect, 7097, 0.000100
medianMediansSelect, 7097, 0.000427
heapSelect, 7097, 0.000083
medianMediansSelect, 7097, 0.000314
heapSelect, 7097, 0.000099
medianMediansSelect, 7097, 0.000403
heapSelect, 7097, 0.000142
medianMediansSelect, 7097, 0.000337
heapSelect, 7097, 0.000106
medianMediansSelect, 7097, 0.000410
heapSelect, 7097, 0.000072
medianMediansSelect, 7097, 0.000418
heapSelect, 7097, 0.000076
medianMediansSelect, 7097, 0.000409
heapSelect, 7917, 0.000122
medianMediansSelect, 7917, 0.000595
heapSelect, 7917, 0.000066
medianMediansSelect, 7917, 0.000469
heapSelect, 7917, 0.000090
medianMediansSelect, 7917, 0.000542
heapSelect, 7917, 0.000087
medianMediansSelect, 7917, 0.000438
heapSelect, 7917, 0.000089
medianMediansSelect, 7917, 0.000398
heapSelect, 7917, 0.000070
medianMediansSelect, 7917, 0.000464
heapSelect, 7917, 0.000062
medianMediansSelect, 7917, 0.000389
heapSelect, 7917, 0.000064
medianMediansSelect, 7917, 0.000379
heapSelect, 7917, 0.000068
medianMediansSelect, 7917, 0.000337
heapSelect, 7917, 0.000062
medianMediansSelect, 7917, 0.000414
heapSelect, 7917, 0.000098
medianMediansSelect, 7917, 0.000327
heapSelect, 7917, 0.000099
medianMediansSelect, 7917, 0.000400
heapSelect, 7917, 0.000157
medianMediansSelect, 7917, 0.000465
heapSelect, 7917, 0.000153
medianMediansSelect, 7917, 0.000476
heapSelect, 7917, 0.000124
medianMediansSelect, 7917, 0.000498
heapSelect, 7917, 0.000077
medianMediansSelect, 7917, 0.000384
heapSelect, 7917, 0.000076
medianMediansSelect, 7917, 0.000408
heapSelect, 7917, 0.000058
medianMediansSelect, 7917, 0.000334
heapSelect, 7917, 0.000087
medianMediansSelect, 7917, 0.000510
heapSelect, 7917, 0.000076
medianMediansSelect, 7917, 0.000400
heapSelect, 8831, 0.000099
medianMediansSelect, 8831, 0.000534
heapSelect, 8831, 0.000123
medianMediansSelect, 8831, 0.000617
heapSelect, 8831, 0.000092
medianMediansSelect, 8831, 0.000468
heapSelect, 8831, 0.000122
medianMediansSelect, 8831, 0.000621
